filename|annotation|path|index|label|class number
IIHIM_-180502440.jpg|Image depicting bird, song-bird, chicken, cock, fowl, hen|images/IIHIM_-180502440.jpg|89|'animals'|1
IIHIM_-630516087.jpg|Image depicting predatory animal|images/IIHIM_-630516087.jpg|91|'animals'|1
IIHIM_1607207165.jpg|Image depicting bird, tree|images/IIHIM_1607207165.jpg|92|'animals', 'plants'|1, 2
76e4_041r_min_b.jpg|Image depicting mammal|images/76e4_041r_min_b.jpg|93|'animals'|1
IIHIM_-778790320.jpg|Image depicting adult, woman, mountain, song-bird|images/IIHIM_-778790320.jpg|94|'animals', 'landscapes'|1, 3
IIHIM_1641359986.jpg|Image depicting song-bird, animal, zoology|images/IIHIM_1641359986.jpg|95|'animals'|1
IIHIM_1627636970.jpg|Image depicting angel, diving-bird, water-bird, historical persons (portraits and scenes from the life), adult, man, cupid|images/IIHIM_1627636970.jpg|96|'animals'|1
IIHIM_1486842338.jpg|Image depicting hourglass, predatory animal|images/IIHIM_1486842338.jpg|97|'animals'|1
uiuc_emblems0005_pic063.jpg|Image depicting insect|images/uiuc_emblems0005_pic063.jpg|98|'animals'|1
IIHIM_350922530.jpg|Image depicting insect|images/IIHIM_350922530.jpg|99|'animals'|1
IIHIM_-1085080106.jpg|Image depicting diving-bird, water-bird, ideal landscape, landscape|images/IIHIM_-1085080106.jpg|100|'animals', 'landscapes'|1, 3
IIHIM_1862990579.jpg|Image depicting armour, bird, coat of arms, piercing, stabbing|images/IIHIM_1862990579.jpg|101|'animals'|1
IIHIM_-713984894.jpg|Image depicting diving-bird, water-bird, coast, sea, marine painting, sea|images/IIHIM_-713984894.jpg|102|'animals', 'landscapes'|1, 3
IIHIM_1021771814.jpg|Image depicting cupid, cab, carriage, diving-bird, water-bird, bush, rock, cloud, sitting, standing, Zephyrus, air (in the), carrying|images/IIHIM_1021771814.jpg|103|'animals', 'plants', 'landscapes'|1, 2, 3
IIHIM_627766934.jpg|Image depicting animal, resting|images/IIHIM_627766934.jpg|104|'animals'|1
IIHIM_-651816432.jpg|Image depicting rodent|images/IIHIM_-651816432.jpg|105|'animals'|1
embmne_paf1563_pic245.jpg|Image depicting insect|images/embmne_paf1563_pic245.jpg|106|'animals'|1
biblia_sacra_20040201032.jpg|Image depicting device, mark, printers devicebird, armillary sphere, celestial globe, globe, cartouche, ideal landscape, landscape|images/biblia_sacra_20040201032.jpg|107|'animals', 'landscapes'|1, 3
IIHIM_1704780885.jpg|Image depicting animal, chicken, cock, fowl, hen|images/IIHIM_1704780885.jpg|108|'animals'|1
bsb00027852_503.jpg|Image depicting fabulous animals ~ other birds not meant of mentioned above|images/bsb00027852_503.jpg|109|'animals'|1
IIHIM_585193793.jpg|Image depicting insect|images/IIHIM_585193793.jpg|110|'animals'|1
IIHIM_1955587223.jpg|Image depicting sunset, bird, tree, flower, riding (on horseback)|images/IIHIM_1955587223.jpg|111|'animals', 'plants'|1, 2
bsb00029301_108.jpg|Image depicting predatory animal, animal, imitation|images/bsb00029301_108.jpg|112|'animals'|1
IIHIM_924294147.jpg|Image depicting bird|images/IIHIM_924294147.jpg|113|'animals'|1
mmw_10c12_001v.jpg|Image depicting weapon, predatory animal|images/mmw_10c12_001v.jpg|114|'animals'|1
IIHIM_-1689622988.jpg|Image depicting rodent, satyr, nursing, suckling, tree, violin, group, bowed instrument, string instrument|images/IIHIM_-1689622988.jpg|115|'animals', 'plants'|1, 2
IIHIM_2071221349.jpg|Image depicting snake, adult, woman, Sfinge, lion, sphinx, head, scrollwork, strapwork|images/IIHIM_2071221349.jpg|116|'animals'|1
IIHIM_1110026372.jpg|Image depicting rodent, plant, vine, grape|images/IIHIM_1110026372.jpg|117|'animals'|1
IIHIM_1908549674.jpg|Image depicting mollusc, grape|images/IIHIM_1908549674.jpg|118|'animals'|1
IIHIM_1542339896.jpg|Image depicting animal, ornamental bird|images/IIHIM_1542339896.jpg|119|'animals'|1
embhab_508a-hist-2s_pic017.jpg|Image depicting proverb, saying, spring (source), snake, Previdenza, Providenza, Ripa, providence|images/embhab_508a-hist-2s_pic017.jpg|121|'animals', 'landscapes'|1, 3
IIHIM_-1906904367.jpg|Image depicting diving-bird, water-bird, ideal landscape, landscape, pond, pool|images/IIHIM_-1906904367.jpg|122|'animals', 'landscapes'|1, 3
ursicula_10768.jpg|Image depicting ornament, animal, mammal, printed matter|images/ursicula_10768.jpg|123|'animals'|1
IIHIM_1620589943.jpg|Image depicting biology, mollusc|images/IIHIM_1620589943.jpg|124|'animals'|1
biblia_sacra_20030812043.jpg|Image depicting device, mark, printers devicepredatory animal, anagram, letter square, letterword, monogram, clasped hands, wrist, tree, banderole|images/biblia_sacra_20030812043.jpg|125|'animals', 'plants'|1, 2
IIHIM_1083570920.jpg|Image depicting crustacean, grape|images/IIHIM_1083570920.jpg|126|'animals'|1
alchab_6-2-3-phys-2f_pic049.jpg|Image depicting mollusc|images/alchab_6-2-3-phys-2f_pic049.jpg|128|'animals'|1
IIHIM_-832151963.jpg|Image depicting animal, tree, Freundschaftsbild, friend, bad, companion, acquisition, gain, profit, Amor di Virtù, Attione virtuosa, Guida sicura de veri honori, Interesse, Interesse proprio, Ripa, Virtus, Virtù, Virtù insuperabile, selfishness, virtue|images/IIHIM_-832151963.jpg|129|'animals', 'plants'|1, 2
IIHIM_1163640427.jpg|Image depicting bird|images/IIHIM_1163640427.jpg|130|'animals'|1
IIHIM_-854631735.jpg|Image depicting insect, plants (in general), tree, bush|images/IIHIM_-854631735.jpg|131|'animals', 'plants', 'landscapes'|1, 2, 3
IIHIM_1329736232.jpg|Image depicting hoofed animal, hill, rolling hills, grass, meadow, stag, horse, cow, sheep, milking|images/IIHIM_1329736232.jpg|132|'animals', 'landscapes'|1, 3
IIHIM_460342093.jpg|Image depicting shore-bird, wading-bird, ideal landscape, landscape, hill, rolling hills, edge, fringe, company, elegant company, guest, receiving a person, visiting, enclosure, fence, palisades, wall, dancer, dancing, farmer, farmers wifepedlar, covered wagon, hooded wagon|images/IIHIM_460342093.jpg|133|'animals', 'landscapes'|1, 3
IIHIM_RIJKS_-569116096.jpg|Image depicting song-bird|images/IIHIM_RIJKS_-569116096.jpg|135|'animals'|1
IIHIM_-227248154.jpg|Image depicting bird|images/IIHIM_-227248154.jpg|136|'animals'|1
dpd_1698.jpg|Image depicting predatory animal|images/dpd_1698.jpg|137|'animals'|1
ka16_118r_min_a2.jpg|Image depicting mollusc|images/ka16_118r_min_a2.jpg|138|'animals'|1
IIHIM_1664285246.jpg|Image depicting rodent|images/IIHIM_1664285246.jpg|139|'animals'|1
IIHIM_516328591.jpg|Image depicting song-bird|images/IIHIM_516328591.jpg|140|'animals'|1
IIHIM_1453812452.jpg|Image depicting animal|images/IIHIM_1453812452.jpg|141|'animals'|1
IIHIM_-1950491776.jpg|Image depicting monkey, alcohol, drunkenness, battle, charlatan, market, mountebank, quack, saltimbanco, Malleghem (Witch of), cutting, operation, stone, stone-operation, witch|images/IIHIM_-1950491776.jpg|142|'animals'|1
IIHIM_-1473417418.jpg|Image depicting other fishes, Apprehensiva, Ripa, understanding, Costanza, Tenacità, constancy, tenacity, safety, Bonus Eventus, Evento buono, Fortuna infelice, Infortunio, Ripa, misfortune, success, Allegrezza, Allegrezza da le medaglie, Allegrezza, letitia e giubilo, Diletto, Piacere, Piacere honesto, Ripa, joy, Hope, Ripa, Speranza, Speranza delle fatiche, Spes, ship, Instinto naturale, Ripa, disposition, instinct, nature|images/IIHIM_-1473417418.jpg|143|'animals'|1
IIHIM_1079290870.jpg|Image depicting bird|images/IIHIM_1079290870.jpg|145|'animals'|1
IIHIM_1731151743.jpg|Image depicting bird, ideal landscape, landscape, grass, meadow, canal, street, marine painting, waters, mill, windmill|images/IIHIM_1731151743.jpg|146|'animals', 'landscapes'|1, 3
uiuc_0961p65sd1733_pic022.jpg|Image depicting perfection, soul, Divotione, Ripa, devotion, piety, halo, nimbus, dust, bird|images/uiuc_0961p65sd1733_pic022.jpg|147|'animals'|1
IIHIM_1454485138.jpg|Image depicting hoofed animal, well, drinking, Old Testament, drinking, rock, striking, water|images/IIHIM_1454485138.jpg|148|'animals'|1
IIHIM_RIJKS_-1100552512.jpg|Image depicting snake, piercing, stabbing|images/IIHIM_RIJKS_-1100552512.jpg|149|'animals'|1
IIHIM_268352583.jpg|Image depicting insect, landscape|images/IIHIM_268352583.jpg|150|'animals'|1
IIHIM_-744537413.jpg|Image depicting shrine, temple, Diana of Ephesus, Natura, Nature, Ripa, breast, crescent moon, waxing moon, globe, animal, Immutatione, Ripa, mutability, Scropolo, scrupulosity, death, life, Ampiezza della Gloria, Gloria, Gloria & Honore, Gloria de prencipi, Honore, Honos, Sublimatà della Gloria, glory, honour, Vesta|images/IIHIM_-744537413.jpg|151|'animals', 'maps'|1, 4
IIHIM_-774582812.jpg|Image depicting church, interior, other birds, New Testament|images/IIHIM_-774582812.jpg|153|'animals'|1
IIHIM_-617090548.jpg|Image depicting monkey, tree, forest, tree, sub-tropical landscape, tropical landscape|images/IIHIM_-617090548.jpg|154|'animals', 'plants', 'landscapes'|1, 2, 3
IIHIM_-1669689080.jpg|Image depicting hoofed animal, vision, adult, woman, bedroom, room, two-wheeled vehicle drawn by two animals|images/IIHIM_-1669689080.jpg|155|'animals'|1
IIHIM_-1032246126.jpg|Image depicting winter, animal, bird, mountain, river, snow, dog, castle, hunter, huntress, bridge, rocaille|images/IIHIM_-1032246126.jpg|156|'animals', 'landscapes'|1, 3
IIHIM_-1005228368.jpg|Image depicting group|images/IIHIM_-1005228368.jpg|158|'animals'|1
IIHIM_RIJKS_1702193968.jpg|Image depicting predatory bird, aqueduct, bridge, viaduct, hunter, huntress, dog, hunting dog, driving, herdsman|images/IIHIM_RIJKS_1702193968.jpg|159|'animals'|1
IIHIM_RIJKS_381530938.jpg|Image depicting monkey, animal, imitation, gold, money|images/IIHIM_RIJKS_381530938.jpg|160|'animals'|1
IIHIM_-1976657299.jpg|Image depicting bird, bush, rocaille|images/IIHIM_-1976657299.jpg|161|'animals', 'plants'|1, 2
embepu_he1601_pic026.jpg|Image depicting insect|images/embepu_he1601_pic026.jpg|162|'animals'|1
IIHIM_RIJKS_1431368450.jpg|Image depicting diving-bird, water-bird, river bank|images/IIHIM_RIJKS_1431368450.jpg|163|'animals', 'landscapes'|1, 3
IIHIM_966957571.jpg|Image depicting Jupiter, Cupid, Love, castle, fish, well, Jupiter, Pisces, Sagittarius, attribute|images/IIHIM_966957571.jpg|164|'animals'|1
IIHIM_749531380.jpg|Image depicting sailing-ship, yacht, coast, sea, fish, mollusc, whale fishery|images/IIHIM_749531380.jpg|165|'animals', 'landscapes'|1, 3
IIHIM_-1666956356.jpg|Image depicting trunked animal, herd, sheep|images/IIHIM_-1666956356.jpg|167|'animals'|1
IIHIM_1787077130.jpg|Image depicting hoofed animal, river, cascade, waterfall, stag|images/IIHIM_1787077130.jpg|169|'animals', 'landscapes'|1, 3
IIHIM_-1925742626.jpg|Image depicting saint, Doctor of the Church, cardinal, mass, predatory animal|images/IIHIM_-1925742626.jpg|170|'animals'|1
IIHIM_-2110016006.jpg|Image depicting bird|images/IIHIM_-2110016006.jpg|171|'animals'|1
IIHIM_RIJKS_-1107989792.jpg|Image depicting hoofed animal|images/IIHIM_RIJKS_-1107989792.jpg|172|'animals'|1
IIHIM_-1070307421.jpg|Image depicting diving-bird, water-bird, pond, pool, landscape, garden, park, public gardens, zoo, zoo, bridge|images/IIHIM_-1070307421.jpg|173|'animals', 'landscapes'|1, 3
IIHIM_-1052723435.jpg|Image depicting dog, Mostri, Ripa, animal, fabulous animal, fiction, grotesque, Mostri, animal, monster, shape, candle|images/IIHIM_-1052723435.jpg|174|'animals'|1
IIHIM_64127180.jpg|Image depicting rodent, ideal landscape, landscape, dog, carcass, game (hunted animal), spoils of the hunt, still life, hunter, huntress|images/IIHIM_64127180.jpg|175|'animals', 'landscapes'|1, 3
IIHIM_-440380617.jpg|Image depicting other birds, basket|images/IIHIM_-440380617.jpg|176|'animals'|1
embepu_f1691_pic3001.jpg|Image depicting other mammals|images/embepu_f1691_pic3001.jpg|177|'animals'|1
IIHIM_-302973713.jpg|Image depicting insect, comforting, bee-tree, tree, Venus, Cupid, Love|images/IIHIM_-302973713.jpg|178|'animals'|1
embepu_f1691_pic2504.jpg|Image depicting predatory bird|images/embepu_f1691_pic2504.jpg|179|'animals'|1
IIHIM_-672616677.jpg|Image depicting bird, monkey, flower|images/IIHIM_-672616677.jpg|180|'animals', 'plants'|1, 2
bsb00032594_123.jpg|Image depicting hermit, dragon|images/bsb00032594_123.jpg|182|'animals'|1
uiuc_0961p65sd1733_pic036.jpg|Image depicting perfection, soul, Divotione, Ripa, devotion, piety, halo, nimbus, night, star, star, bird|images/uiuc_0961p65sd1733_pic036.jpg|183|'animals'|1
embhab_xb2867_pic07203.jpg|Image depicting trunked animal|images/embhab_xb2867_pic07203.jpg|184|'animals'|1
IIHIM_-1164064935.jpg|Image depicting group|images/IIHIM_-1164064935.jpg|185|'animals'|1
IIHIM_1249259332.jpg|Image depicting snake, woman|images/IIHIM_1249259332.jpg|186|'animals'|1
embstma_9192_pic108.jpg|Image depicting sunset, other birds|images/embstma_9192_pic108.jpg|187|'animals'|1
dpd_0162.jpg|Image depicting predatory animal, anagram, letter square, letterword, monogram, Hausmarke, huismerk, inscription|images/dpd_0162.jpg|188|'animals'|1
IIHIM_-517730022.jpg|Image depicting predatory animal, armorial bearing, heraldry, crown, helmet, foliage, tendrils, branches ~ ornament, heart symbolism, symbol|images/IIHIM_-517730022.jpg|189|'animals'|1
IIHIM_-1683056009.jpg|Image depicting diving-bird, water-bird, ship|images/IIHIM_-1683056009.jpg|190|'animals'|1
IIHIM_1029028232.jpg|Image depicting hoofed animal, mountain, rock-formation, cascade, waterfall|images/IIHIM_1029028232.jpg|191|'animals', 'landscapes'|1, 3
IIHIM_-982982805.jpg|Image depicting rodent, table, plucked fowl, carcass, game (hunted animal), spoils of the hunt, still life|images/IIHIM_-982982805.jpg|192|'animals'|1
IIHIM_1879574733.jpg|Image depicting ornamental bird|images/IIHIM_1879574733.jpg|193|'animals'|1
IIHIM_839131427.jpg|Image depicting predatory bird|images/IIHIM_839131427.jpg|197|'animals'|1
IIHIM_1013881625.jpg|Image depicting bird, predatory bird|images/IIHIM_1013881625.jpg|198|'animals'|1
alchab_na-2f-3-2_fac062.jpg|Image depicting fossil, mollusc|images/alchab_na-2f-3-2_fac062.jpg|200|'animals'|1
uiuc_q832ab8ohu_pic303.jpg|Image depicting group, river, reaching, proverb, saying|images/uiuc_q832ab8ohu_pic303.jpg|202|'animals', 'landscapes'|1, 3
embstma_1454_pic097_03.jpg|Image depicting monkey, seat|images/embstma_1454_pic097_03.jpg|203|'animals'|1
embhab_xb2867_pic03213.jpg|Image depicting predatory animal|images/embhab_xb2867_pic03213.jpg|204|'animals'|1
IIHIM_1522888787.jpg|Image depicting Christ-child, Madonna (Mary with Christ-child), angel, saint, woman, other birds, throne, Joachim (St.), Joseph (St.)|images/IIHIM_1522888787.jpg|205|'animals'|1
uiuc_8088d496_fac055.jpg|Image depicting hill, river, hand, animal|images/uiuc_8088d496_fac055.jpg|206|'animals', 'landscapes'|1, 3
IIHIM_500352180.jpg|Image depicting animal, bird, owl|images/IIHIM_500352180.jpg|207|'animals'|1
IIHIM_1612029233.jpg|Image depicting insect|images/IIHIM_1612029233.jpg|210|'animals'|1
IIHIM_-703489979.jpg|Image depicting animal|images/IIHIM_-703489979.jpg|212|'animals'|1
IIHIM_-1176857775.jpg|Image depicting cupid, insect, book - MM - book open, inscription, other architectural details|images/IIHIM_-1176857775.jpg|213|'animals'|1
IIHIM_-1674040506.jpg|Image depicting hoofed animal, selling, silver (piece of), slave|images/IIHIM_-1674040506.jpg|214|'animals'|1
IIHIM_1946056551.jpg|Image depicting mollusc, grape|images/IIHIM_1946056551.jpg|215|'animals'|1
IIHIM_-1788935085.jpg|Image depicting bird, fruit|images/IIHIM_-1788935085.jpg|216|'animals', 'plants'|1, 2
embmne_ripa1613_pic586.jpg|Image depicting tortoise, turtle, flower|images/embmne_ripa1613_pic586.jpg|217|'animals', 'plants'|1, 2
embhab_lk-814-2s_pic153.jpg|Image depicting fable, scorpion, Beneficio, Benevolenza o Affettione, Ripa, beneficence, benevolence, Amor di Virtù, Attione virtuosa, Guida sicura de veri honori, Ripa, Virtus, Virtù, Virtù insuperabile, virtue|images/embhab_lk-814-2s_pic153.jpg|218|'animals'|1
IIHIM_1083382942.jpg|Image depicting rodent|images/IIHIM_1083382942.jpg|219|'animals'|1
IIHIM_RIJKS_-846456751.jpg|Image depicting tetragram, sun, animal, sea-mammal, foliage, tendrils, branches ~ ornament  stylized, darkness, dividing, light|images/IIHIM_RIJKS_-846456751.jpg|220|'animals'|1
IIHIM_1876453049.jpg|Image depicting animal, dog, fruit, boar, carcass, game (hunted animal), spoils of the hunt, still life, hunter, huntress|images/IIHIM_1876453049.jpg|222|'animals'|1
